sample1	sample2	distance
0000000000030030032100301000300000000003	1031100111002000000120300030000001003001	0.525
0000000000030030032100301000300000000003	3011001000000001001300010132000110110000	0.45
0000000000030030032100301000300000000003	0000000000030100000011001020000000300000	0.7
0000000000030030032100301000300000000003	3001000002100000002112001002000001200000	0.625
0000000000030030032100301000300000000003	0000300101000000000303030020002001100000	0.55
0000000000030030032100301000300000000003	0100100001002101010001100100020001300330	0.45
0000000000030030032100301000300000000003	2110010101010120000010003203301010100100	0.45
0000000000030030032100301000300000000003	0000011101000000100111002020100000100120	0.525
0000000000030030032100301000300000000003	0000203300003001000100000010000000003023	0.625
0000000000030030032100301000300000000003	1001000000013113100103000002001002313020	0.45
0000000000030030032100301000300000000003	2300100001000002112001100020001001030011	0.5
0000000000030030032100301000300000000003	0000001000001031020312000210330101120100	0.5
0000000000030030032100301000300000000003	0000000003001000100210211000011100000000	0.6
0000000000030030032100301000300000000003	1030011200031110103100003031010003001100	0.475
0000000000030030032100301000300000000003	0010200003000000100200200021100000201133	0.55
0000000000030030032100301000300000000003	0000200000000301000301010020002100011100	0.5
0000000000030030032100301000300000000003	0101012000200010200130000000002000100100	0.55
0000000000030030032100301000300000000003	0020010311003001200121000000120100312000	0.425
0000000000030030032100301000300000000003	0110002020000010102100002003030000200000	0.625
0000000000030030032100301000300000000003	0030000000200001000000122002021112010100	0.475
0000000000030030032100301000300000000003	0000001010000000121000110100101003000001	0.6
0000000000030030032100301000300000000003	1002000003021200122000010003010010100031	0.5
0330003001101100120130000001000010000000	0101012010131010011002001002112122010000	0.375
0330003001101100120130000001000010000000	0121000130000020210001002000110030000010	0.45
0330003001101100120130000001000010000000	0000300000011010000301003000000000200100	0.525
0330003001101100120130000001000010000000	0000100100031010100301010101130020000000	0.525
0330003001101100120130000001000010000000	1000010000000001001021000110003000002000	0.45
0330003001101100120130000001000010000000	0001000000300300000000010003020000030030	0.55
0330003001101100120130000001000010000000	0300121000013000000000300210110000100002	0.45
0330003001101100120130000001000010000000	0120010210020000030011212000000102010000	0.4
0330003001101100120130000001000010000000	0000000101120000301100001000110300000310	0.525
0330003001101100120130000001000010000000	0000000010012301010123010010002001000100	0.475
0330003001101100120130000001000010000000	1010020110000000000312111030313110000011	0.325
0330003001101100120130000001000010000000	1031100111002000000120300030000001003001	0.5
0330003001101100120130000001000010000000	3011001000000001001300010132000110110000	0.45
0330003001101100120130000001000010000000	0000000000030100000011001020000000300000	0.575
0330003001101100120130000001000010000000	3001000002100000002112001002000001200000	0.55
0330003001101100120130000001000010000000	0000300101000000000303030020002001100000	0.5
0330003001101100120130000001000010000000	0100100001002101010001100100020001300330	0.475
0330003001101100120130000001000010000000	2110010101010120000010003203301010100100	0.475
0330003001101100120130000001000010000000	0000011101000000100111002020100000100120	0.525
0330003001101100120130000001000010000000	0000203300003001000100000010000000003023	0.55
0330003001101100120130000001000010000000	1001000000013113100103000002001002313020	0.45
0330003001101100120130000001000010000000	2300100001000002112001100020001001030011	0.45
0330003001101100120130000001000010000000	0000001000001031020312000210330101120100	0.425
0330003001101100120130000001000010000000	0000000003001000100210211000011100000000	0.575
0330003001101100120130000001000010000000	1030011200031110103100003031010003001100	0.525
0330003001101100120130000001000010000000	0010200003000000100200200021100000201133	0.5
0330003001101100120130000001000010000000	0000200000000301000301010020002100011100	0.425
0330003001101100120130000001000010000000	0101012000200010200130000000002000100100	0.575
0330003001101100120130000001000010000000	0020010311003001200121000000120100312000	0.45
0330003001101100120130000001000010000000	0110002020000010102100002003030000200000	0.575
0330003001101100120130000001000010000000	0030000000200001000000122002021112010100	0.475
0330003001101100120130000001000010000000	0000001010000000121000110100101003000001	0.5
0001103010200000300000000000100000000230	0101012010131010011002001002112122010000	0.45
0001103010200000300000000000100000000230	0121000130000020210001002000110030000010	0.6
0001103010200000300000000000100000000230	0000300000011010000301003000000000200100	0.6
0001103010200000300000000000100000000230	0000100100031010100301010101130020000000	0.55
0001103010200000300000000000100000000230	1000010000000001001021000110003000002000	0.525
0001103010200000300000000000100000000230	0001000000300300000000010003020000030030	0.7
0001103010200000300000000000100000000230	0300121000013000000000300210110000100002	0.575
0001103010200000300000000000100000000230	0120010210020000030011212000000102010000	0.45
0001103010200000300000000000100000000230	0000000101120000301100001000110300000310	0.625
0001103010200000300000000000100000000230	0000000010012301010123010010002001000100	0.5
0001103010200000300000000000100000000230	1010020110000000000312111030313110000011	0.4
0001103010200000300000000000100000000230	1031100111002000000120300030000001003001	0.55
0001103010200000300000000000100000000230	3011001000000001001300010132000110110000	0.475
0001103010200000300000000000100000000230	0000000000030100000011001020000000300000	0.6
0001103010200000300000000000100000000230	3001000002100000002112001002000001200000	0.55
0001103010200000300000000000100000000230	0000300101000000000303030020002001100000	0.55
0001103010200000300000000000100000000230	0100100001002101010001100100020001300330	0.525
0001103010200000300000000000100000000230	2110010101010120000010003203301010100100	0.375
0001103010200000300000000000100000000230	0000011101000000100111002020100000100120	0.575
0001103010200000300000000000100000000230	0000203300003001000100000010000000003023	0.625
0001103010200000300000000000100000000230	1001000000013113100103000002001002313020	0.45
0001103010200000300000000000100000000230	2300100001000002112001100020001001030011	0.475
0001103010200000300000000000100000000230	0000001000001031020312000210330101120100	0.425
0001103010200000300000000000100000000230	0000000003001000100210211000011100000000	0.525
0001103010200000300000000000100000000230	1030011200031110103100003031010003001100	0.375
0001103010200000300000000000100000000230	0010200003000000100200200021100000201133	0.6
0001103010200000300000000000100000000230	0000200000000301000301010020002100011100	0.525
0001103010200000300000000000100000000230	0101012000200010200130000000002000100100	0.65
0001103010200000300000000000100000000230	0020010311003001200121000000120100312000	0.475
0001103010200000300000000000100000000230	0110002020000010102100002003030000200000	0.55
0001103010200000300000000000100000000230	0030000000200001000000122002021112010100	0.5
0002001100000002101000001010231000001010	0101012010131010011002001002112122010000	0.375
0002001100000002101000001010231000001010	0121000130000020210001002000110030000010	0.55
0002001100000002101000001010231000001010	0000300000011010000301003000000000200100	0.475
0002001100000002101000001010231000001010	0000100100031010100301010101130020000000	0.5
0002001100000002101000001010231000001010	1000010000000001001021000110003000002000	0.6
0002001100000002101000001010231000001010	0001000000300300000000010003020000030030	0.55
0002001100000002101000001010231000001010	0300121000013000000000300210110000100002	0.5
0002001100000002101000001010231000001010	0120010210020000030011212000000102010000	0.35
0002001100000002101000001010231000001010	0000000101120000301100001000110300000310	0.625
0002001100000002101000001010231000001010	0000000010012301010123010010002001000100	0.425
0002001100000002101000001010231000001010	1010020110000000000312111030313110000011	0.45
0002001100000002101000001010231000001010	1031100111002000000120300030000001003001	0.425
0002001100000002101000001010231000001010	3011001000000001001300010132000110110000	0.475
0002001100000002101000001010231000001010	0000000000030100000011001020000000300000	0.575
0002001100000002101000001010231000001010	3001000002100000002112001002000001200000	0.475
0002001100000002101000001010231000001010	0000300101000000000303030020002001100000	0.525
0002001100000002101000001010231000001010	0100100001002101010001100100020001300330	0.375
0002001100000002101000001010231000001010	2110010101010120000010003203301010100100	0.375
0002001100000002101000001010231000001010	0000011101000000100111002020100000100120	0.575
0002001100000002101000001010231000001010	0000203300003001000100000010000000003023	0.6
0002001100000002101000001010231000001010	1001000000013113100103000002001002313020	0.45
0002001100000002101000001010231000001010	2300100001000002112001100020001001030011	0.525
0002001100000002101000001010231000001010	0000001000001031020312000210330101120100	0.45
0002001100000002101000001010231000001010	0000000003001000100210211000011100000000	0.575
0002001100000002101000001010231000001010	1030011200031110103100003031010003001100	0.475
0002001100000002101000001010231000001010	0010200003000000100200200021100000201133	0.5
0002001100000002101000001010231000001010	0000200000000301000301010020002100011100	0.5
0002001100000002101000001010231000001010	0101012000200010200130000000002000100100	0.475
0002001100000002101000001010231000001010	0020010311003001200121000000120100312000	0.4
0002001100000002101000001010231000001010	0110002020000010102100002003030000200000	0.55
0001001033000001100000001200030010000000	0101012010131010011002001002112122010000	0.425
0001001033000001100000001200030010000000	0121000130000020210001002000110030000010	0.6
0001001033000001100000001200030010000000	0000300000011010000301003000000000200100	0.55
0001001033000001100000001200030010000000	0000100100031010100301010101130020000000	0.55
0001001033000001100000001200030010000000	1000010000000001001021000110003000002000	0.575
0001001033000001100000001200030010000000	0001000000300300000000010003020000030030	0.625
0001001033000001100000001200030010000000	0300121000013000000000300210110000100002	0.55
0001001033000001100000001200030010000000	0120010210020000030011212000000102010000	0.425
0001001033000001100000001200030010000000	0000000101120000301100001000110300000310	0.55
0001001033000001100000001200030010000000	0000000010012301010123010010002001000100	0.475
0001001033000001100000001200030010000000	1010020110000000000312111030313110000011	0.425
0001001033000001100000001200030010000000	1031100111002000000120300030000001003001	0.475
0001001033000001100000001200030010000000	3011001000000001001300010132000110110000	0.6
0001001033000001100000001200030010000000	0000000000030100000011001020000000300000	0.625
0001001033000001100000001200030010000000	3001000002100000002112001002000001200000	0.575
0001001033000001100000001200030010000000	0000300101000000000303030020002001100000	0.525
0001001033000001100000001200030010000000	0100100001002101010001100100020001300330	0.5
0001001033000001100000001200030010000000	2110010101010120000010003203301010100100	0.45
0001001033000001100000001200030010000000	0000011101000000100111002020100000100120	0.55
0001001033000001100000001200030010000000	0000203300003001000100000010000000003023	0.575
0001001033000001100000001200030010000000	1001000000013113100103000002001002313020	0.45
0001001033000001100000001200030010000000	2300100001000002112001100020001001030011	0.45
0001001033000001100000001200030010000000	0000001000001031020312000210330101120100	0.525
0001001033000001100000001200030010000000	0000000003001000100210211000011100000000	0.65
0001001033000001100000001200030010000000	1030011200031110103100003031010003001100	0.425
0001001033000001100000001200030010000000	0010200003000000100200200021100000201133	0.5
0001001033000001100000001200030010000000	0000200000000301000301010020002100011100	0.5
0001001033000001100000001200030010000000	0101012000200010200130000000002000100100	0.55
0001001033000001100000001200030010000000	0020010311003001200121000000120100312000	0.475
2000101300000000200001000001000001100011	0101012010131010011002001002112122010000	0.3
2000101300000000200001000001000001100011	0121000130000020210001002000110030000010	0.55
2000101300000000200001000001000001100011	0000300000011010000301003000000000200100	0.6
2000101300000000200001000001000001100011	0000100100031010100301010101130020000000	0.575
2000101300000000200001000001000001100011	1000010000000001001021000110003000002000	0.55
2000101300000000200001000001000001100011	0001000000300300000000010003020000030030	0.575
2000101300000000200001000001000001100011	0300121000013000000000300210110000100002	0.575
2000101300000000200001000001000001100011	0120010210020000030011212000000102010000	0.45
2000101300000000200001000001000001100011	0000000101120000301100001000110300000310	0.5
2000101300000000200001000001000001100011	0000000010012301010123010010002001000100	0.45
2000101300000000200001000001000001100011	1010020110000000000312111030313110000011	0.425
2000101300000000200001000001000001100011	1031100111002000000120300030000001003001	0.55
2000101300000000200001000001000001100011	3011001000000001001300010132000110110000	0.5
2000101300000000200001000001000001100011	0000000000030100000011001020000000300000	0.625
2000101300000000200001000001000001100011	3001000002100000002112001002000001200000	0.575
2000101300000000200001000001000001100011	0000300101000000000303030020002001100000	0.65
2000101300000000200001000001000001100011	0100100001002101010001100100020001300330	0.55
2000101300000000200001000001000001100011	2110010101010120000010003203301010100100	0.425
2000101300000000200001000001000001100011	0000011101000000100111002020100000100120	0.6
2000101300000000200001000001000001100011	0000203300003001000100000010000000003023	0.625
2000101300000000200001000001000001100011	1001000000013113100103000002001002313020	0.475
2000101300000000200001000001000001100011	2300100001000002112001100020001001030011	0.65
2000101300000000200001000001000001100011	0000001000001031020312000210330101120100	0.475
2000101300000000200001000001000001100011	0000000003001000100210211000011100000000	0.475
2000101300000000200001000001000001100011	1030011200031110103100003031010003001100	0.45
2000101300000000200001000001000001100011	0010200003000000100200200021100000201133	0.55
2000101300000000200001000001000001100011	0000200000000301000301010020002100011100	0.5
2000101300000000200001000001000001100011	0101012000200010200130000000002000100100	0.55
0002010000100000001100010100022010301000	0101012010131010011002001002112122010000	0.45
0002010000100000001100010100022010301000	0121000130000020210001002000110030000010	0.425
0002010000100000001100010100022010301000	0000300000011010000301003000000000200100	0.525
0002010000100000001100010100022010301000	0000100100031010100301010101130020000000	0.525
0002010000100000001100010100022010301000	1000010000000001001021000110003000002000	0.65
0002010000100000001100010100022010301000	0001000000300300000000010003020000030030	0.65
0002010000100000001100010100022010301000	0300121000013000000000300210110000100002	0.475
0002010000100000001100010100022010301000	0120010210020000030011212000000102010000	0.425
0002010000100000001100010100022010301000	0000000101120000301100001000110300000310	0.55
0002010000100000001100010100022010301000	0000000010012301010123010010002001000100	0.5
0002010000100000001100010100022010301000	1010020110000000000312111030313110000011	0.425
0002010000100000001100010100022010301000	1031100111002000000120300030000001003001	0.425
0002010000100000001100010100022010301000	3011001000000001001300010132000110110000	0.6
0002010000100000001100010100022010301000	0000000000030100000011001020000000300000	0.575
0002010000100000001100010100022010301000	3001000002100000002112001002000001200000	0.575
0002010000100000001100010100022010301000	0000300101000000000303030020002001100000	0.575
0002010000100000001100010100022010301000	0100100001002101010001100100020001300330	0.475
0002010000100000001100010100022010301000	2110010101010120000010003203301010100100	0.425
0002010000100000001100010100022010301000	0000011101000000100111002020100000100120	0.475
0002010000100000001100010100022010301000	0000203300003001000100000010000000003023	0.525
0002010000100000001100010100022010301000	1001000000013113100103000002001002313020	0.45
0002010000100000001100010100022010301000	2300100001000002112001100020001001030011	0.35
0002010000100000001100010100022010301000	0000001000001031020312000210330101120100	0.375
0002010000100000001100010100022010301000	0000000003001000100210211000011100000000	0.55
0002010000100000001100010100022010301000	1030011200031110103100003031010003001100	0.425
0002010000100000001100010100022010301000	0010200003000000100200200021100000201133	0.45
0002010000100000001100010100022010301000	0000200000000301000301010020002100011100	0.575
1100001321000000001200210000321000010033	0101012010131010011002001002112122010000	0.35
1100001321000000001200210000321000010033	0121000130000020210001002000110030000010	0.425
1100001321000000001200210000321000010033	0000300000011010000301003000000000200100	0.4
1100001321000000001200210000321000010033	0000100100031010100301010101130020000000	0.4
1100001321000000001200210000321000010033	1000010000000001001021000110003000002000	0.475
1100001321000000001200210000321000010033	0001000000300300000000010003020000030030	0.575
1100001321000000001200210000321000010033	0300121000013000000000300210110000100002	0.45
1100001321000000001200210000321000010033	0120010210020000030011212000000102010000	0.475
1100001321000000001200210000321000010033	0000000101120000301100001000110300000310	0.5
1100001321000000001200210000321000010033	0000000010012301010123010010002001000100	0.375
1100001321000000001200210000321000010033	1010020110000000000312111030313110000011	0.475
1100001321000000001200210000321000010033	1031100111002000000120300030000001003001	0.45
1100001321000000001200210000321000010033	3011001000000001001300010132000110110000	0.475
1100001321000000001200210000321000010033	0000000000030100000011001020000000300000	0.425
1100001321000000001200210000321000010033	3001000002100000002112001002000001200000	0.4
1100001321000000001200210000321000010033	0000300101000000000303030020002001100000	0.5
1100001321000000001200210000321000010033	0100100001002101010001100100020001300330	0.45
1100001321000000001200210000321000010033	2110010101010120000010003203301010100100	0.4
1100001321000000001200210000321000010033	0000011101000000100111002020100000100120	0.45
1100001321000000001200210000321000010033	0000203300003001000100000010000000003023	0.525
1100001321000000001200210000321000010033	1001000000013113100103000002001002313020	0.375
1100001321000000001200210000321000010033	2300100001000002112001100020001001030011	0.475
1100001321000000001200210000321000010033	0000001000001031020312000210330101120100	0.35
1100001321000000001200210000321000010033	0000000003001000100210211000011100000000	0.575
1100001321000000001200210000321000010033	1030011200031110103100003031010003001100	0.325
1100001321000000001200210000321000010033	0010200003000000100200200021100000201133	0.5
0020101000001010120101000303020012000200	0101012010131010011002001002112122010000	0.4
0020101000001010120101000303020012000200	0121000130000020210001002000110030000010	0.5
0020101000001010120101000303020012000200	0000300000011010000301003000000000200100	0.625
0020101000001010120101000303020012000200	0000100100031010100301010101130020000000	0.65
0020101000001010120101000303020012000200	1000010000000001001021000110003000002000	0.45
0020101000001010120101000303020012000200	0001000000300300000000010003020000030030	0.525
0020101000001010120101000303020012000200	0300121000013000000000300210110000100002	0.475
0020101000001010120101000303020012000200	0120010210020000030011212000000102010000	0.425
0020101000001010120101000303020012000200	0000000101120000301100001000110300000310	0.425
0020101000001010120101000303020012000200	0000000010012301010123010010002001000100	0.45
0020101000001010120101000303020012000200	1010020110000000000312111030313110000011	0.3
0020101000001010120101000303020012000200	1031100111002000000120300030000001003001	0.425
0020101000001010120101000303020012000200	3011001000000001001300010132000110110000	0.45
0020101000001010120101000303020012000200	0000000000030100000011001020000000300000	0.5
0020101000001010120101000303020012000200	3001000002100000002112001002000001200000	0.45
0020101000001010120101000303020012000200	0000300101000000000303030020002001100000	0.475
0020101000001010120101000303020012000200	0100100001002101010001100100020001300330	0.525
0020101000001010120101000303020012000200	2110010101010120000010003203301010100100	0.375
0020101000001010120101000303020012000200	0000011101000000100111002020100000100120	0.5
0020101000001010120101000303020012000200	0000203300003001000100000010000000003023	0.5
0020101000001010120101000303020012000200	1001000000013113100103000002001002313020	0.475
0020101000001010120101000303020012000200	2300100001000002112001100020001001030011	0.425
0020101000001010120101000303020012000200	0000001000001031020312000210330101120100	0.525
0020101000001010120101000303020012000200	0000000003001000100210211000011100000000	0.5
0020101000001010120101000303020012000200	1030011200031110103100003031010003001100	0.525
0001000023000030110000020211000222000110	0101012010131010011002001002112122010000	0.4
0001000023000030110000020211000222000110	0121000130000020210001002000110030000010	0.525
0001000023000030110000020211000222000110	0000300000011010000301003000000000200100	0.475
0001000023000030110000020211000222000110	0000100100031010100301010101130020000000	0.5
0001000023000030110000020211000222000110	1000010000000001001021000110003000002000	0.45
0001000023000030110000020211000222000110	0001000000300300000000010003020000030030	0.55
0001000023000030110000020211000222000110	0300121000013000000000300210110000100002	0.4
0001000023000030110000020211000222000110	0120010210020000030011212000000102010000	0.4
0001000023000030110000020211000222000110	0000000101120000301100001000110300000310	0.45
0001000023000030110000020211000222000110	0000000010012301010123010010002001000100	0.5
0001000023000030110000020211000222000110	1010020110000000000312111030313110000011	0.325
0001000023000030110000020211000222000110	1031100111002000000120300030000001003001	0.4
0001000023000030110000020211000222000110	3011001000000001001300010132000110110000	0.45
0001000023000030110000020211000222000110	0000000000030100000011001020000000300000	0.475
0001000023000030110000020211000222000110	3001000002100000002112001002000001200000	0.45
0001000023000030110000020211000222000110	0000300101000000000303030020002001100000	0.475
0001000023000030110000020211000222000110	0100100001002101010001100100020001300330	0.425
0001000023000030110000020211000222000110	2110010101010120000010003203301010100100	0.375
0001000023000030110000020211000222000110	0000011101000000100111002020100000100120	0.45
0001000023000030110000020211000222000110	0000203300003001000100000010000000003023	0.45
0001000023000030110000020211000222000110	1001000000013113100103000002001002313020	0.425
0001000023000030110000020211000222000110	2300100001000002112001100020001001030011	0.45
0001000023000030110000020211000222000110	0000001000001031020312000210330101120100	0.475
0001000023000030110000020211000222000110	0000000003001000100210211000011100000000	0.5
0000010010000010111100000300010100000100	0101012010131010011002001002112122010000	0.55
0000010010000010111100000300010100000100	0121000130000020210001002000110030000010	0.55
0000010010000010111100000300010100000100	0000300000011010000301003000000000200100	0.625
0000010010000010111100000300010100000100	0000100100031010100301010101130020000000	0.55
0000010010000010111100000300010100000100	1000010000000001001021000110003000002000	0.6
0000010010000010111100000300010100000100	0001000000300300000000010003020000030030	0.55
0000010010000010111100000300010100000100	0300121000013000000000300210110000100002	0.5
0000010010000010111100000300010100000100	0120010210020000030011212000000102010000	0.525
0000010010000010111100000300010100000100	0000000101120000301100001000110300000310	0.625
0000010010000010111100000300010100000100	0000000010012301010123010010002001000100	0.575
0000010010000010111100000300010100000100	1010020110000000000312111030313110000011	0.45
0000010010000010111100000300010100000100	1031100111002000000120300030000001003001	0.45
0000010010000010111100000300010100000100	3011001000000001001300010132000110110000	0.5
0000010010000010111100000300010100000100	0000000000030100000011001020000000300000	0.55
0000010010000010111100000300010100000100	3001000002100000002112001002000001200000	0.5
0000010010000010111100000300010100000100	0000300101000000000303030020002001100000	0.5
0000010010000010111100000300010100000100	0100100001002101010001100100020001300330	0.475
0000010010000010111100000300010100000100	2110010101010120000010003203301010100100	0.425
0000010010000010111100000300010100000100	0000011101000000100111002020100000100120	0.575
0000010010000010111100000300010100000100	0000203300003001000100000010000000003023	0.525
0000010010000010111100000300010100000100	1001000000013113100103000002001002313020	0.45
0000010010000010111100000300010100000100	2300100001000002112001100020001001030011	0.45
0000010010000010111100000300010100000100	0000001000001031020312000210330101120100	0.525
0003200001101000030201000032022101100100	0101012010131010011002001002112122010000	0.45
0003200001101000030201000032022101100100	0121000130000020210001002000110030000010	0.375
0003200001101000030201000032022101100100	0000300000011010000301003000000000200100	0.6
0003200001101000030201000032022101100100	0000100100031010100301010101130020000000	0.45
0003200001101000030201000032022101100100	1000010000000001001021000110003000002000	0.45
0003200001101000030201000032022101100100	0001000000300300000000010003020000030030	0.525
0003200001101000030201000032022101100100	0300121000013000000000300210110000100002	0.425
0003200001101000030201000032022101100100	0120010210020000030011212000000102010000	0.4
0003200001101000030201000032022101100100	0000000101120000301100001000110300000310	0.475
0003200001101000030201000032022101100100	0000000010012301010123010010002001000100	0.525
0003200001101000030201000032022101100100	1010020110000000000312111030313110000011	0.325
0003200001101000030201000032022101100100	1031100111002000000120300030000001003001	0.475
0003200001101000030201000032022101100100	3011001000000001001300010132000110110000	0.475
0003200001101000030201000032022101100100	0000000000030100000011001020000000300000	0.525
0003200001101000030201000032022101100100	3001000002100000002112001002000001200000	0.575
0003200001101000030201000032022101100100	0000300101000000000303030020002001100000	0.65
0003200001101000030201000032022101100100	0100100001002101010001100100020001300330	0.55
0003200001101000030201000032022101100100	2110010101010120000010003203301010100100	0.35
0003200001101000030201000032022101100100	0000011101000000100111002020100000100120	0.5
0003200001101000030201000032022101100100	0000203300003001000100000010000000003023	0.475
0003200001101000030201000032022101100100	1001000000013113100103000002001002313020	0.4
0003200001101000030201000032022101100100	2300100001000002112001100020001001030011	0.45
3131000100000000010201000010100000110100	0101012010131010011002001002112122010000	0.425
3131000100000000010201000010100000110100	0121000130000020210001002000110030000010	0.65
3131000100000000010201000010100000110100	0000300000011010000301003000000000200100	0.6
3131000100000000010201000010100000110100	0000100100031010100301010101130020000000	0.5
3131000100000000010201000010100000110100	1000010000000001001021000110003000002000	0.55
3131000100000000010201000010100000110100	0001000000300300000000010003020000030030	0.55
3131000100000000010201000010100000110100	0300121000013000000000300210110000100002	0.525
3131000100000000010201000010100000110100	0120010210020000030011212000000102010000	0.525
3131000100000000010201000010100000110100	0000000101120000301100001000110300000310	0.5
3131000100000000010201000010100000110100	0000000010012301010123010010002001000100	0.525
3131000100000000010201000010100000110100	1010020110000000000312111030313110000011	0.4
3131000100000000010201000010100000110100	1031100111002000000120300030000001003001	0.525
3131000100000000010201000010100000110100	3011001000000001001300010132000110110000	0.575
3131000100000000010201000010100000110100	0000000000030100000011001020000000300000	0.6
3131000100000000010201000010100000110100	3001000002100000002112001002000001200000	0.55
3131000100000000010201000010100000110100	0000300101000000000303030020002001100000	0.6
3131000100000000010201000010100000110100	0100100001002101010001100100020001300330	0.5
3131000100000000010201000010100000110100	2110010101010120000010003203301010100100	0.5
3131000100000000010201000010100000110100	0000011101000000100111002020100000100120	0.625
3131000100000000010201000010100000110100	0000203300003001000100000010000000003023	0.525
3131000100000000010201000010100000110100	1001000000013113100103000002001002313020	0.45
0031010111021001000032000201100200000020	0101012010131010011002001002112122010000	0.45
0031010111021001000032000201100200000020	0121000130000020210001002000110030000010	0.5
0031010111021001000032000201100200000020	0000300000011010000301003000000000200100	0.475
0031010111021001000032000201100200000020	0000100100031010100301010101130020000000	0.525
0031010111021001000032000201100200000020	1000010000000001001021000110003000002000	0.525
0031010111021001000032000201100200000020	0001000000300300000000010003020000030030	0.5
0031010111021001000032000201100200000020	0300121000013000000000300210110000100002	0.45
0031010111021001000032000201100200000020	0120010210020000030011212000000102010000	0.5
0031010111021001000032000201100200000020	0000000101120000301100001000110300000310	0.525
0031010111021001000032000201100200000020	0000000010012301010123010010002001000100	0.45
0031010111021001000032000201100200000020	1010020110000000000312111030313110000011	0.425
0031010111021001000032000201100200000020	1031100111002000000120300030000001003001	0.525
0031010111021001000032000201100200000020	3011001000000001001300010132000110110000	0.425
0031010111021001000032000201100200000020	0000000000030100000011001020000000300000	0.5
0031010111021001000032000201100200000020	3001000002100000002112001002000001200000	0.475
0031010111021001000032000201100200000020	0000300101000000000303030020002001100000	0.475
0031010111021001000032000201100200000020	0100100001002101010001100100020001300330	0.425
0031010111021001000032000201100200000020	2110010101010120000010003203301010100100	0.475
0031010111021001000032000201100200000020	0000011101000000100111002020100000100120	0.55
0031010111021001000032000201100200000020	0000203300003001000100000010000000003023	0.5
1200000010001000101000000111300330002000	0101012010131010011002001002112122010000	0.425
1200000010001000101000000111300330002000	0121000130000020210001002000110030000010	0.475
1200000010001000101000000111300330002000	0000300000011010000301003000000000200100	0.5
1200000010001000101000000111300330002000	0000100100031010100301010101130020000000	0.575
1200000010001000101000000111300330002000	1000010000000001001021000110003000002000	0.675
1200000010001000101000000111300330002000	0001000000300300000000010003020000030030	0.5
1200000010001000101000000111300330002000	0300121000013000000000300210110000100002	0.5
1200000010001000101000000111300330002000	0120010210020000030011212000000102010000	0.4
1200000010001000101000000111300330002000	0000000101120000301100001000110300000310	0.5
1200000010001000101000000111300330002000	0000000010012301010123010010002001000100	0.45
1200000010001000101000000111300330002000	1010020110000000000312111030313110000011	0.425
1200000010001000101000000111300330002000	1031100111002000000120300030000001003001	0.475
1200000010001000101000000111300330002000	3011001000000001001300010132000110110000	0.525
1200000010001000101000000111300330002000	0000000000030100000011001020000000300000	0.525
1200000010001000101000000111300330002000	3001000002100000002112001002000001200000	0.45
1200000010001000101000000111300330002000	0000300101000000000303030020002001100000	0.45
1200000010001000101000000111300330002000	0100100001002101010001100100020001300330	0.4
1200000010001000101000000111300330002000	2110010101010120000010003203301010100100	0.4
1200000010001000101000000111300330002000	0000011101000000100111002020100000100120	0.425
2010000000100001010310000000001020033000	0101012010131010011002001002112122010000	0.4
2010000000100001010310000000001020033000	0121000130000020210001002000110030000010	0.475
2010000000100001010310000000001020033000	0000300000011010000301003000000000200100	0.55
2010000000100001010310000000001020033000	0000100100031010100301010101130020000000	0.475
2010000000100001010310000000001020033000	1000010000000001001021000110003000002000	0.625
2010000000100001010310000000001020033000	0001000000300300000000010003020000030030	0.6
2010000000100001010310000000001020033000	0300121000013000000000300210110000100002	0.4
2010000000100001010310000000001020033000	0120010210020000030011212000000102010000	0.475
2010000000100001010310000000001020033000	0000000101120000301100001000110300000310	0.475
2010000000100001010310000000001020033000	0000000010012301010123010010002001000100	0.55
2010000000100001010310000000001020033000	1010020110000000000312111030313110000011	0.475
2010000000100001010310000000001020033000	1031100111002000000120300030000001003001	0.5
2010000000100001010310000000001020033000	3011001000000001001300010132000110110000	0.575
2010000000100001010310000000001020033000	0000000000030100000011001020000000300000	0.6
2010000000100001010310000000001020033000	3001000002100000002112001002000001200000	0.575
2010000000100001010310000000001020033000	0000300101000000000303030020002001100000	0.55
2010000000100001010310000000001020033000	0100100001002101010001100100020001300330	0.45
2010000000100001010310000000001020033000	2110010101010120000010003203301010100100	0.5
3021000201000001010010010001000000002110	0101012010131010011002001002112122010000	0.275
3021000201000001010010010001000000002110	0121000130000020210001002000110030000010	0.55
3021000201000001010010010001000000002110	0000300000011010000301003000000000200100	0.5
3021000201000001010010010001000000002110	0000100100031010100301010101130020000000	0.45
3021000201000001010010010001000000002110	1000010000000001001021000110003000002000	0.575
3021000201000001010010010001000000002110	0001000000300300000000010003020000030030	0.625
3021000201000001010010010001000000002110	0300121000013000000000300210110000100002	0.35
3021000201000001010010010001000000002110	0120010210020000030011212000000102010000	0.525
3021000201000001010010010001000000002110	0000000101120000301100001000110300000310	0.5
3021000201000001010010010001000000002110	0000000010012301010123010010002001000100	0.55
3021000201000001010010010001000000002110	1010020110000000000312111030313110000011	0.425
3021000201000001010010010001000000002110	1031100111002000000120300030000001003001	0.525
3021000201000001010010010001000000002110	3011001000000001001300010132000110110000	0.55
3021000201000001010010010001000000002110	0000000000030100000011001020000000300000	0.55
